id_celda,sitio,tecnologia,banda_mhz,tipo_sector,partido_comuna,comuna,localidad,provincia,region,subregion,cabecera
WBN231X,BN231,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN231Y,BN231,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN231Z,BN231,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN232X,BN232,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN232Y,BN232,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN232Z,BN232,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN233X,BN233,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN233Y,BN233,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN233Z,BN233,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN234X,BN234,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN234Y,BN234,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN234Z,BN234,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN236P,BN236,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN237X,BN237,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN240X,BN240,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN240Y,BN240,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN240Z,BN240,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN243X,BN243,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN243Y,BN243,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN243Z,BN243,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN245X,BN245,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN245Y,BN245,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN245Z,BN245,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN246X,BN246,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN246Y,BN246,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN246Z,BN246,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN249X,BN249,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN249Y,BN249,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN250P,BN250,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN260X,BN260,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN260Y,BN260,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN260Z,BN260,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN261P,BN261,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN262X,BN262,3G,850,Outdoor,SAN FERNANDO (BA),0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN262Y,BN262,3G,850,Outdoor,SAN FERNANDO (BA),0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN262Z,BN262,3G,850,Outdoor,SAN FERNANDO (BA),0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN263X,BN263,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN263Y,BN263,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN263Z,BN263,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN264P,BN264,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN266X,BN266,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN266Y,BN266,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN266Z,BN266,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN267X,BN267,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN267Y,BN267,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN267Z,BN267,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN268X,BN268,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN268Y,BN268,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN268Z,BN268,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN269X,BN269,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN269Y,BN269,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN269Z,BN269,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN272Y,BN272,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN272Z,BN272,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN273X,BN273,3G,850,Outdoor,CAMPANA,0,CAMPANA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN276X,BN276,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN276Y,BN276,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN276Z,BN276,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN277X,BN277,3G,850,Outdoor,ESCOBAR,0,EL CAZADOR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN277Y,BN277,3G,850,Outdoor,ESCOBAR,0,EL CAZADOR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN277Z,BN277,3G,850,Outdoor,ESCOBAR,0,EL CAZADOR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN278X,BN278,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN278Y,BN278,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN278Z,BN278,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN280X,BN280,3G,850,Outdoor,ESCOBAR,0,MATHEU,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN280Y,BN280,3G,850,Outdoor,ESCOBAR,0,MATHEU,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN280Z,BN280,3G,850,Outdoor,ESCOBAR,0,MATHEU,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN281X,BN281,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN281Y,BN281,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN281Z,BN281,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN282X,BN282,3G,850,Outdoor,PILAR,0,DEL VISO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN282Y,BN282,3G,850,Outdoor,PILAR,0,DEL VISO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN282Z,BN282,3G,850,Outdoor,PILAR,0,DEL VISO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN283X,BN283,3G,850,Outdoor,TIGRE,0,DELTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN283Y,BN283,3G,850,Outdoor,TIGRE,0,DELTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN283Z,BN283,3G,850,Outdoor,TIGRE,0,DELTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN286X,BN286,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN286Y,BN286,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN286Z,BN286,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN287X,BN287,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN287Y,BN287,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN287Z,BN287,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN288X,BN288,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN288Y,BN288,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN288Z,BN288,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN289X,BN289,3G,850,Outdoor,SAN FERNANDO,0,VICTORIA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN289Y,BN289,3G,850,Outdoor,SAN FERNANDO,0,VICTORIA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN289Z,BN289,3G,850,Outdoor,SAN FERNANDO,0,VICTORIA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN290P,BN290,3G,850,Outdoor,SAN FERNANDO,0,SAN FERNANDO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN291X,BN291,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN291Y,BN291,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN291Z,BN291,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN292X,BN292,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN292Y,BN292,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN292Z,BN292,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN293Z,BN293,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN294Y,BN294,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN294Z,BN294,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN296X,BN296,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN296Y,BN296,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN296Z,BN296,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN300X,BN300,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN300Y,BN300,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN300Z,BN300,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN301X,BN301,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN301Y,BN301,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN301Z,BN301,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN303X,BN303,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN303Y,BN303,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN303Z,BN303,3G,850,Outdoor,TIGRE,0,EL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN305Z,BN305,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN306X,BN306,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN306Y,BN306,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN306Z,BN306,3G,850,Outdoor,TIGRE,0,LOS TRONCOS DEL TALAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN307X,BN307,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN307Y,BN307,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN307Z,BN307,3G,850,Outdoor,TIGRE,0,GENERAL PACHECO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN308P,BN308,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN309P,BN309,3G,850,Outdoor,TIGRE,0,BENAVIDEZ,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN310P,BN310,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN311X,BN311,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN311Y,BN311,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN311Z,BN311,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN312X,BN312,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN312Y,BN312,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN312Z,BN312,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN314P,BN314,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN315X,BN315,3G,850,Outdoor,PILAR,0,PILAR (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN315Y,BN315,3G,850,Outdoor,PILAR,0,PILAR (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN315Z,BN315,3G,850,Outdoor,PILAR,0,PILAR (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN318Y,BN318,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN319X,BN319,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN319Y,BN319,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN320X,BN320,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN320Y,BN320,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN320Z,BN320,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN327X,BN327,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN327Y,BN327,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN327Z,BN327,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN329X,BN329,3G,850,Outdoor,SAN MIGUEL,0,BELLA VISTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN329Y,BN329,3G,850,Outdoor,SAN MIGUEL,0,BELLA VISTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN329Z,BN329,3G,850,Outdoor,SAN MIGUEL,0,BELLA VISTA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN330Z,BN330,3G,850,Outdoor,CAMPANA,0,CAMPANA,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN332P,BN332,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN333P,BN333,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN335X,BN335,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN335Y,BN335,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN335Z,BN335,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN336P,BN336,3G,850,Outdoor,ESCOBAR,0,BELEN DE ESCOBAR,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN338P,BN338,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN339X,BN339,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN339Y,BN339,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN339Z,BN339,3G,850,Outdoor,ESCOBAR,0,GARIN,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN340X,BN340,3G,850,Outdoor,SAN FERNANDO (BA),0,VICTORIA (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN340Y,BN340,3G,850,Outdoor,SAN FERNANDO (BA),0,VICTORIA (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN340Z,BN340,3G,850,Outdoor,SAN FERNANDO (BA),0,VICTORIA (BA),BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN343X,BN343,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN343Y,BN343,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN343Z,BN343,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN344P,BN344,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO ADOLFO SOURDEAUX,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN345P,BN345,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO ADOLFO SOURDEAUX,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN346X,BN346,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN346Y,BN346,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN346Z,BN346,3G,850,Outdoor,MALVINAS ARGENTINAS,0,INGENIERO PABLO NOGUES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN347X,BN347,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN347Y,BN347,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN347Z,BN347,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN348P,BN348,3G,850,Outdoor,MALVINAS ARGENTINAS,0,LOS POLVORINES,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN349Y,BN349,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN349Z,BN349,3G,850,Outdoor,MALVINAS ARGENTINAS,0,GRAND BOURG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397A,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397B,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397C,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397X,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397Y,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN397Z,BN397,3G,850,Outdoor,TIGRE,0,TIGRE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN398X,BN398,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN398Z,BN398,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN401X,BN401,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN401Y,BN401,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN401Z,BN401,3G,850,Outdoor,ZARATE,0,ZARATE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN402X,BN402,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN402Y,BN402,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN402Z,BN402,3G,850,Outdoor,TIGRE,0,DON TORCUATO ESTE,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN403X,BN403,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN403Y,BN403,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN403Z,BN403,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN409X,BN409,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN409Y,BN409,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN409Z,BN409,3G,850,Outdoor,MALVINAS ARGENTINAS,0,VILLA DE MAYO,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN410X,BN410,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN410Y,BN410,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN410Z,BN410,3G,850,Outdoor,MALVINAS ARGENTINAS,0,TORTUGUITAS,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN422Y,BN422,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN422Z,BN422,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN423X,BN423,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN423Y,BN423,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
WBN423Z,BN423,3G,850,Outdoor,TIGRE,0,RINCON DE MILBERG,BUENOS AIRES,AMBA,AN,AMBA NORTE
